label,truncated,occluded,alpha,left-top-x,left-top-y,right-bottom-x,right-bottom-y,height,width,length,x,y,z,rotation_y,image
Car,0.0,0,1.81,366.23,183.41,520.27,281.22,1.45,1.67,4.43,-2.86,1.66,13.16,1.6,3755
Car,0.0,1,-1.81,711.13,188.15,850.2,283.91,1.47,1.59,3.62,2.93,1.78,13.3,-1.6,3755
Car,0.0,2,1.76,444.4,179.6,534.79,244.71,1.56,1.68,3.69,-3.14,1.75,19.27,1.6,3755
Car,0.0,2,1.43,681.24,184.3,771.63,249.19,1.44,1.64,4.5,2.84,1.76,18.75,1.58,3755
Car,0.0,2,1.66,513.41,179.28,560.12,219.73,1.46,1.51,3.24,-2.82,1.72,27.93,1.56,3755
Car,0.0,1,1.49,667.17,180.6,710.56,213.25,1.38,1.59,4.19,3.5,1.74,32.91,1.59,3755
Car,0.0,1,-1.62,653.08,176.19,677.12,197.77,1.51,1.56,3.81,3.99,1.77,52.86,-1.54,3755
Car,0.0,0,1.33,785.38,178.56,888.02,245.6,1.52,1.55,3.91,5.6,1.67,18.41,1.62,4770
Car,0.0,1,1.57,696.31,175.46,771.06,240.04,1.62,1.84,4.1,3.42,1.71,20.22,1.74,4770
Car,0.0,0,-1.72,190.35,192.98,255.0,231.63,1.38,1.73,3.97,-15.7,2.23,29.09,-2.21,4770
Car,0.0,1,-2.89,376.41,178.45,470.24,218.04,1.74,1.58,3.9,-8.58,2.02,33.23,-3.14,4770
Car,0.0,0,-1.61,129.97,185.83,159.66,209.76,1.77,1.77,5.1,-36.66,2.81,56.77,-2.18,4770
Car,0.0,0,-1.95,307.59,196.87,437.37,264.81,1.35,1.64,3.76,-5.76,1.96,17.1,-2.27,4770
Car,0.0,0,-1.78,725.11,182.8,884.41,294.3,1.46,1.6,3.71,2.84,1.63,11.46,-1.54,5221
Car,0.0,0,-1.48,552.01,180.17,575.67,199.57,1.58,1.65,3.91,-3.9,2.21,61.29,-1.55,5221
Car,0.0,0,1.57,608.43,191.57,625.24,207.29,1.41,1.59,4.47,0.66,3.3,71.07,1.58,304
Car,0.16,1,-2.52,0.0,179.05,255.3,301.52,1.57,1.47,3.23,-7.0,1.67,10.11,-3.11,6338
Car,0.0,2,-2.65,76.81,185.59,334.31,279.48,1.43,1.57,3.46,-6.72,1.67,12.15,3.14,6338
Car,0.0,0,-2.39,780.83,176.35,927.45,237.06,1.42,1.56,3.48,6.26,1.54,18.95,-2.08,6338
Car,0.0,0,-1.77,630.87,176.2,681.72,211.17,1.41,1.51,3.45,1.91,1.57,31.09,-1.71,6338
Car,0.0,2,-2.84,296.81,183.18,433.93,235.35,1.48,1.62,3.63,-7.41,1.82,21.97,3.12,6338
Car,0.0,2,-2.9,356.37,176.98,476.24,218.27,1.44,1.64,4.01,-7.15,1.62,26.74,3.12,6338
Car,0.0,2,-1.68,612.47,174.35,649.57,201.12,1.42,1.63,4.15,1.11,1.53,40.91,-1.66,6338
Car,0.0,0,-1.55,571.07,178.28,618.25,223.78,1.6,1.66,3.55,-0.59,1.82,27.4,-1.57,4046
Car,0.0,2,2.03,220.94,177.53,276.67,200.53,1.43,1.73,3.87,-23.63,1.75,47.3,1.56,4046
Car,0.0,1,1.88,300.08,177.07,339.39,195.75,1.5,1.79,4.5,-24.48,1.88,60.96,1.5,4046
Car,0.0,2,1.95,267.31,178.08,311.77,199.28,1.5,1.62,4.05,-23.8,1.9,53.67,1.54,4046
Car,0.24,0,-2.58,0.0,190.95,260.19,291.58,1.47,1.74,4.26,-8.37,1.8,11.87,3.1,5394
Car,0.0,1,0.22,488.48,179.34,548.39,197.08,1.36,1.68,4.49,-7.33,1.9,57.83,0.1,5394
Car,0.0,0,1.74,469.35,179.33,533.74,229.88,1.55,1.51,3.75,-3.59,1.77,24.17,1.59,3285
Car,0.0,0,2.04,211.24,174.12,274.98,210.2,1.92,1.58,3.93,-20.68,2.02,40.79,1.58,3285
Car,0.0,0,-1.54,585.76,177.25,625.44,216.43,1.62,1.63,4.5,-0.17,1.84,32.41,-1.55,3285
Car,0.0,0,2.82,727.68,159.71,906.72,223.03,1.73,1.74,4.71,5.94,1.39,21.14,3.09,6191
Car,0.78,1,-0.73,1200.18,133.57,1241.0,180.44,1.57,1.64,4.56,23.4,0.24,25.0,0.02,6191
Car,0.0,1,-0.6,1029.25,144.1,1137.74,177.16,1.51,1.64,4.17,22.78,0.18,34.83,-0.02,6191
Car,0.0,2,-0.58,1003.64,148.58,1107.99,179.52,1.52,1.6,4.42,22.94,0.32,37.25,-0.04,6191
Car,0.0,0,1.66,475.19,175.83,525.9,215.84,1.58,1.76,4.18,-4.64,1.73,30.88,1.51,6191
Car,0.0,0,1.64,556.08,171.87,591.44,200.11,1.65,1.88,4.45,-2.22,1.62,44.8,1.59,6191
Car,0.0,1,-0.24,762.75,153.56,858.29,190.02,1.9,1.78,4.72,10.88,0.9,39.48,0.03,6191
Car,0.0,0,-1.98,885.87,150.03,933.27,178.06,1.8,1.65,3.55,20.16,0.34,48.74,-1.59,6191
Car,0.0,1,-1.98,921.67,150.14,973.08,175.91,1.64,1.7,3.91,22.85,0.19,49.05,-1.55,6191
Car,0.0,1,1.42,654.44,168.77,689.64,192.22,1.5,1.71,4.44,4.12,1.27,48.81,1.51,6191
Car,0.0,2,-1.4,563.88,170.15,590.58,189.02,1.48,1.56,3.62,-1.91,0.58,58.58,-1.43,3127
Car,0.0,0,-1.37,569.32,169.71,616.06,201.21,1.5,1.62,3.88,-0.38,0.93,36.34,-1.39,3127
Car,0.0,0,-0.9,421.52,172.62,532.1,215.27,1.48,1.7,4.5,-4.64,1.17,27.38,-1.07,3127
Car,0.0,1,2.05,329.02,170.78,397.57,204.31,1.68,1.67,4.29,-12.64,1.14,38.42,1.73,3127
Car,0.0,1,-1.4,564.91,169.52,591.34,188.22,1.48,1.56,3.62,-1.85,0.52,59.08,-1.43,7219
Car,0.0,0,-1.52,583.46,169.08,615.24,196.63,1.5,1.62,3.88,-0.07,0.82,41.37,-1.53,7219
Car,0.0,0,-1.29,501.2,171.63,565.0,206.87,1.48,1.7,4.5,-3.03,1.07,32.74,-1.39,7219
Car,0.0,1,2.05,329.21,170.57,397.77,204.11,1.68,1.67,4.29,-12.62,1.13,38.41,1.73,7219
Car,0.0,0,2.22,10.48,184.55,132.02,229.98,1.53,1.47,4.05,-20.01,1.99,26.96,1.59,6160
Car,0.0,0,1.92,207.13,191.77,444.58,325.65,1.41,1.48,4.93,-3.79,1.73,10.53,1.58,6160
Car,0.0,0,1.68,530.18,178.16,562.69,204.81,1.58,1.6,4.11,-3.97,1.93,45.25,1.59,6160
Car,0.0,1,1.62,560.15,181.04,579.07,198.28,1.52,1.55,3.79,-3.71,2.29,66.47,1.56,6160
Car,0.0,0,-1.57,588.48,178.07,634.28,223.7,1.62,1.63,4.5,0.02,1.84,28.17,-1.57,6160
Car,0.77,0,2.27,0.0,181.64,109.17,316.75,1.8,1.61,3.83,-9.01,1.93,9.89,1.54,1769
Car,0.0,1,2.2,79.62,194.97,261.27,278.46,1.45,1.45,3.4,-8.91,1.94,14.87,1.67,1769
Car,0.0,1,2.0,212.59,179.61,348.88,252.31,1.75,1.71,4.31,-8.84,1.95,19.72,1.58,1769
Car,0.0,0,1.87,365.06,182.58,436.45,223.51,1.53,1.66,4.01,-8.47,1.94,29.43,1.59,1769
Car,0.0,2,1.85,410.82,181.17,466.89,214.36,1.48,1.6,3.9,-8.18,1.89,34.64,1.62,1769
Car,0.0,0,1.75,494.52,177.24,527.6,199.73,1.61,1.67,4.56,-7.43,1.96,54.42,1.61,1769
Car,0.0,1,2.34,269.54,179.68,350.83,209.43,1.6,1.66,4.49,-17.19,2.01,41.55,1.95,1711
Car,0.0,1,2.64,423.65,172.98,484.5,199.29,1.78,1.67,3.85,-11.0,1.81,50.91,2.43,1711
Car,0.0,1,2.82,373.5,176.67,434.28,198.24,1.59,1.76,4.18,-15.99,1.91,55.96,2.54,1711
Car,0.0,0,3.08,523.68,170.89,586.62,192.1,1.66,1.57,5.04,-4.54,1.54,59.24,3.0,1711
Car,0.0,0,-1.45,519.23,170.38,571.76,210.48,1.47,1.59,4.03,-2.17,1.06,28.6,-1.53,3780
Car,0.0,2,-1.49,551.31,170.56,584.58,197.75,1.41,1.54,3.36,-1.79,0.84,39.26,-1.54,3780
Car,0.0,0,-1.54,608.2,165.66,640.09,194.4,1.52,1.67,4.38,1.34,0.68,40.72,-1.52,3780
Car,0.0,0,1.9,281.72,176.3,418.64,253.25,1.44,1.55,3.93,-5.28,1.34,15.53,1.57,3780
Car,0.0,1,-1.52,579.27,164.3,604.58,187.36,1.56,1.59,3.65,-0.62,0.39,51.04,-1.53,3780
Car,0.0,0,-1.59,590.48,181.51,622.78,213.56,1.65,1.67,3.64,-0.25,2.13,39.48,-1.59,1359
Car,0.0,1,2.17,19.6,201.02,271.68,301.04,1.35,1.63,4.1,-7.87,1.91,12.69,1.63,1359
Car,0.0,1,2.46,374.09,179.88,437.4,202.68,1.6,1.66,4.49,-15.18,2.14,53.76,2.18,4132
Car,0.0,1,2.94,502.76,172.33,551.24,193.95,1.78,1.67,3.85,-7.12,1.76,61.75,2.83,4132
Car,0.0,1,2.97,455.13,178.63,504.24,196.83,1.59,1.76,4.18,-11.97,2.15,66.16,2.79,4132
Car,0.83,0,-2.44,0.0,176.79,127.27,374.0,1.65,1.68,3.88,-7.0,1.71,6.58,3.05,6942
Car,0.46,3,0.61,0.0,142.4,253.76,324.68,2.08,1.8,4.37,-7.22,1.76,9.19,-0.04,6942
Car,0.89,0,-0.89,1147.24,191.14,1241.0,374.0,1.5,1.58,2.81,5.87,1.64,5.28,-0.08,6942
Car,0.36,3,2.46,929.89,183.74,1241.0,355.06,1.57,1.68,3.97,5.77,1.71,7.78,3.08,6942
Car,0.0,2,-0.54,821.5,187.6,1165.41,299.12,1.44,1.65,4.26,5.48,1.69,10.69,-0.07,6942
Car,0.0,2,-0.44,804.81,167.43,1058.15,274.51,1.77,1.69,3.82,5.65,1.7,13.07,-0.04,6942
Car,0.0,1,-2.83,259.42,183.06,437.45,240.32,1.49,1.59,4.44,-7.31,1.81,20.33,3.11,6942
Car,0.0,2,-2.85,316.87,181.81,461.59,231.67,1.48,1.63,4.1,-6.99,1.79,22.97,3.14,6942
Car,0.0,0,-1.7,631.3,181.65,689.55,224.55,1.41,1.56,4.08,1.72,1.74,26.21,-1.64,6942
Car,0.0,1,0.26,427.64,177.47,505.5,208.02,1.52,1.64,3.65,-7.44,1.78,37.44,0.06,6942
Car,0.0,1,-1.63,616.81,177.5,648.03,203.85,1.43,1.58,3.37,1.22,1.71,41.3,-1.6,6942
Car,0.0,1,1.9,222.78,166.78,454.29,308.44,1.7,1.82,4.45,-3.82,1.66,10.96,1.58,78
Car,0.0,0,-1.47,658.66,166.95,697.19,201.46,1.57,1.56,2.62,3.24,1.32,34.46,-1.38,78
Car,0.0,0,1.78,615.97,168.04,651.65,189.21,1.43,1.68,4.19,1.72,1.13,51.25,1.82,78
Car,0.0,0,-1.56,575.56,176.71,620.95,219.9,1.54,1.63,3.67,-0.47,1.71,27.92,-1.58,6253
Car,0.0,2,-1.57,594.34,169.57,630.29,207.06,1.77,1.69,4.32,0.08,1.64,36.54,-1.57,6253
Car,0.0,0,-1.81,725.64,161.2,914.57,307.25,1.74,1.62,4.13,2.82,1.63,10.74,-1.56,6253
Car,0.0,1,-1.74,688.69,174.65,768.2,239.5,1.53,1.46,3.26,2.96,1.59,18.79,-1.59,6253
Car,0.0,0,-1.65,652.31,171.67,690.43,206.2,1.6,1.56,3.45,2.94,1.57,35.45,-1.57,6253
Car,0.0,2,-1.68,641.75,174.05,676.51,202.29,1.52,1.53,4.07,2.73,1.61,41.24,-1.61,6253
Car,0.0,0,1.69,494.99,182.45,551.91,225.32,1.44,1.62,3.67,-3.15,1.81,26.53,1.58,5187
Car,0.0,1,1.68,532.47,179.55,573.7,212.46,1.51,1.62,3.68,-2.77,1.85,35.39,1.6,5187
Car,0.0,0,-2.0,837.59,178.69,992.47,251.84,1.4,1.55,4.06,6.54,1.55,16.07,-1.62,3821
Car,0.0,0,-1.88,752.11,190.12,1046.88,374.0,1.41,1.64,3.77,2.64,1.63,7.66,-1.56,2443
Car,0.0,0,1.71,483.02,183.4,534.41,217.69,1.43,1.76,3.97,-4.58,1.93,32.87,1.58,2443
Car,0.0,0,1.97,204.95,196.82,403.8,309.55,1.49,1.61,3.94,-4.93,1.94,12.15,1.59,2443
Car,0.0,1,1.88,339.74,189.52,462.96,263.06,1.48,1.66,3.9,-4.83,1.91,17.11,1.61,2443
Car,0.99,0,2.48,0.0,241.13,96.61,374.0,1.31,1.58,4.23,-5.38,1.89,4.18,1.6,2443
Car,0.96,0,-1.79,1085.21,174.48,1241.0,374.0,1.51,1.69,4.04,3.66,1.51,3.81,-1.06,7414
Car,0.0,0,-1.98,693.54,182.08,997.29,361.76,1.46,1.58,3.93,2.18,1.57,8.01,-1.72,7414
Car,0.02,0,2.01,0.0,197.7,275.08,339.99,1.5,1.68,4.03,-6.41,1.91,10.26,1.46,7414
Car,0.0,1,-1.79,607.4,171.22,728.3,260.59,1.6,1.7,3.56,1.01,1.59,14.89,-1.72,7414
Car,0.0,2,-1.77,572.05,177.5,662.59,239.73,1.52,1.73,3.89,0.05,1.67,19.94,-1.77,7414
Car,0.0,2,1.73,287.25,192.18,370.56,251.45,1.44,1.6,3.79,-7.91,2.03,20.5,1.37,7414
Car,0.0,2,1.73,326.11,188.28,387.35,232.24,1.42,1.51,3.71,-9.14,2.01,26.15,1.39,7414
Car,0.0,2,-1.71,554.11,181.02,611.83,223.82,1.37,1.51,3.49,-1.04,1.66,25.15,-1.75,7414
Car,0.0,0,0.27,453.04,176.78,643.74,263.32,1.55,1.66,3.37,-1.18,1.65,14.05,0.19,1239
Car,0.0,0,2.0,256.04,186.94,339.5,225.11,1.51,1.86,3.91,-13.55,2.15,31.47,1.6,6696
Car,0.0,1,1.93,313.05,184.83,367.72,210.24,1.51,1.88,4.32,-17.27,2.3,46.36,1.57,6696
Car,0.0,0,1.91,322.63,189.58,378.2,218.83,1.56,1.76,4.18,-15.18,2.58,42.33,1.57,1623
Car,0.0,0,1.85,385.3,181.92,423.57,206.18,1.95,1.83,4.89,-17.4,2.73,61.23,1.57,1623
Car,0.0,0,-1.58,587.2,182.58,658.23,240.75,1.36,1.69,3.38,0.26,1.64,18.96,-1.57,6926
Car,0.64,3,2.28,0.0,170.18,112.88,262.92,1.59,1.72,3.86,-11.35,1.56,13.2,1.58,6926
Car,0.0,0,-2.09,288.0,172.05,458.22,262.81,1.59,1.63,3.64,-4.86,1.6,14.45,-2.41,6926
Car,0.0,2,-2.25,335.23,179.59,486.33,244.08,1.41,1.64,3.61,-4.94,1.59,17.57,-2.52,6926
Car,0.0,2,-2.27,378.78,179.77,517.76,233.59,1.39,1.61,4.09,-4.73,1.62,20.68,-2.5,6926
Car,0.0,2,-2.18,456.67,178.92,543.18,220.37,1.5,1.57,3.54,-4.36,1.75,28.06,-2.33,6926
Car,0.0,2,-2.36,504.66,177.05,569.0,202.57,1.4,1.6,3.55,-4.25,1.66,41.39,-2.47,6926
Car,0.0,1,-1.73,694.91,182.75,767.38,230.27,1.36,1.63,4.02,3.73,1.69,23.05,-1.57,6926
Car,0.0,2,-1.7,677.92,172.13,733.65,215.07,1.66,1.72,4.41,3.92,1.67,30.42,-1.58,6926
Car,0.0,2,-1.57,589.4,178.68,629.92,215.66,1.52,1.67,3.61,-0.05,1.79,31.73,-1.57,6926
Car,0.0,2,2.04,249.77,173.52,333.37,208.06,1.47,1.77,4.25,-14.58,1.53,33.22,1.63,6926
Car,0.99,0,-2.45,998.46,204.97,1223.0,369.0,1.4,1.5,3.72,3.2,1.57,2.53,-1.6,1734
Car,0.0,0,-1.98,794.38,178.8,1120.27,354.53,1.52,1.64,4.41,3.68,1.52,8.47,-1.58,1734
Car,0.0,0,2.17,136.73,168.9,277.16,235.95,1.85,1.68,4.11,-12.06,1.53,21.73,1.67,1734
Car,0.0,0,1.88,470.31,176.23,507.05,197.3,1.49,1.58,3.84,-8.61,1.19,52.71,1.72,1734
Car,0.0,0,-1.6,697.69,173.95,758.57,232.44,1.54,1.57,3.52,3.47,1.36,20.49,-1.44,1734
Car,0.0,2,-1.69,683.3,177.4,742.07,222.86,1.5,1.63,3.57,3.79,1.4,25.47,-1.55,1734
Car,0.0,2,-1.63,673.52,177.63,715.04,213.44,1.47,1.59,3.64,3.9,1.36,31.39,-1.5,1734
Car,0.0,2,-1.62,663.39,176.19,702.13,207.11,1.49,1.74,4.09,3.97,1.28,36.63,-1.52,1734
Car,0.0,2,-1.61,653.56,176.61,679.11,198.93,1.44,1.58,3.28,4.15,1.19,48.01,-1.52,1734
Car,0.36,0,-2.61,0.0,177.69,263.69,318.09,1.65,1.68,3.88,-6.95,1.74,9.47,3.05,3633
Car,0.0,2,0.49,7.15,150.11,335.42,287.87,2.08,1.8,4.37,-7.17,1.76,12.07,-0.04,3633
Car,0.8,0,-0.77,1080.65,191.04,1241.0,374.0,1.48,1.52,3.33,5.79,1.63,5.61,0.0,3633
Car,0.22,3,-0.68,969.63,186.2,1241.0,338.69,1.5,1.58,2.81,5.86,1.67,8.2,-0.08,3633
Car,0.0,2,2.6,848.12,183.31,1177.44,303.19,1.57,1.68,3.97,5.77,1.75,10.7,3.08,3633
Car,0.0,2,-0.45,780.92,185.72,1043.41,271.21,1.44,1.65,4.26,5.53,1.71,13.59,-0.07,3633
Car,0.0,2,-0.38,771.23,170.29,972.62,256.65,1.77,1.69,3.82,5.66,1.74,15.99,-0.04,3633
Car,0.0,2,-2.87,305.64,182.43,459.2,232.27,1.49,1.59,4.44,-7.27,1.83,23.2,3.11,3633
Car,0.0,2,-2.88,352.25,180.79,479.13,224.8,1.48,1.63,4.1,-6.93,1.79,25.87,-3.14,3633
Car,0.0,0,-1.69,631.14,178.51,682.94,216.7,1.41,1.56,4.08,1.79,1.66,29.09,-1.63,3633
Car,0.0,2,-1.62,618.46,177.18,647.49,201.75,1.43,1.58,3.37,1.35,1.71,44.16,-1.59,3633
Car,0.0,0,2.01,138.2,167.4,406.11,317.58,1.76,1.77,4.41,-4.66,1.72,10.69,1.61,6778
Car,0.0,1,1.88,388.55,184.94,509.23,253.37,1.48,1.65,4.4,-3.93,1.8,18.17,1.67,6778
Car,0.0,0,1.71,555.22,182.24,600.82,214.21,1.42,1.66,3.64,-1.5,1.88,34.38,1.67,6778
Car,0.0,0,1.85,643.08,178.95,675.94,197.81,1.44,1.64,3.78,3.96,1.94,57.53,1.91,6778
Car,0.0,0,-1.6,598.24,181.3,665.38,244.99,1.56,1.65,3.69,0.49,1.8,19.75,-1.58,1767
Car,0.0,0,-1.15,790.32,170.26,992.0,279.91,1.54,1.72,3.88,4.79,1.52,12.14,-0.78,1767
Car,0.0,1,-0.99,708.52,178.55,809.48,230.67,1.52,1.49,3.46,4.78,1.72,23.1,-0.79,1767
Car,0.0,2,-0.91,674.27,181.01,760.89,217.81,1.39,1.61,3.65,4.43,1.75,29.68,-0.76,1767
Car,0.12,0,2.14,0.0,194.25,266.97,329.81,1.52,1.65,4.1,-6.92,1.89,10.64,1.58,1767
Car,0.0,0,1.85,426.93,182.26,493.52,226.0,1.6,1.6,3.77,-5.9,1.99,28.65,1.64,1767
Car,0.0,1,1.77,515.42,180.37,555.0,207.73,1.61,1.7,3.97,-4.63,2.09,44.9,1.66,1767
Car,0.0,1,2.02,220.75,190.5,343.15,244.1,1.45,1.65,4.63,-10.29,2.06,22.97,1.61,1767
Car,0.0,1,1.94,313.4,180.65,390.45,229.38,1.81,1.59,3.93,-10.34,2.14,29.08,1.6,1767
Car,0.0,0,1.76,573.14,180.05,602.78,196.92,1.45,1.84,4.59,-1.95,2.11,65.0,1.73,1767
Car,0.0,2,1.93,403.83,182.3,460.33,213.03,1.56,1.62,4.19,-9.68,2.1,39.46,1.69,1767
Car,0.0,2,1.98,483.05,183.69,529.99,204.75,1.42,1.67,4.53,-7.45,2.23,52.27,1.84,1767
Car,0.0,2,2.29,40.4,187.31,173.09,242.06,1.47,1.48,3.21,-14.88,1.92,21.47,1.69,1767
Car,0.0,2,2.47,66.38,184.93,189.18,221.92,1.47,1.78,4.34,-21.17,2.03,31.85,1.88,1767
Car,0.0,1,-1.45,652.41,178.06,676.02,193.41,1.5,1.89,4.1,5.53,2.04,73.31,-1.37,1767
Car,0.0,0,-1.4,472.93,173.72,554.2,231.64,1.47,1.59,4.03,-2.41,1.27,20.4,-1.52,2195
Car,0.0,1,-1.48,528.13,171.91,571.35,206.71,1.41,1.54,3.36,-2.19,1.02,31.04,-1.55,2195
Car,0.0,0,-1.55,602.75,168.93,640.68,203.52,1.52,1.67,4.38,1.0,0.97,34.19,-1.53,2195
Car,0.0,1,-1.5,567.59,166.44,597.8,193.01,1.56,1.59,3.65,-1.11,0.67,44.53,-1.53,2195
Car,0.0,0,-1.58,592.55,176.16,618.77,202.08,1.65,1.67,3.64,-0.33,1.89,48.24,-1.59,452
Car,1.0,0,2.53,0.0,223.46,149.95,374.0,1.44,1.64,3.78,-3.62,1.73,2.37,1.6,7383
Car,0.38,1,2.03,0.0,160.03,396.67,374.0,1.77,1.71,4.28,-3.49,1.72,6.62,1.56,7383
Car,0.0,0,-1.82,721.89,178.59,853.34,257.92,1.45,1.71,3.93,3.55,1.59,15.33,-1.6,7383
Car,0.0,0,1.77,392.94,173.22,508.3,265.09,1.73,1.65,3.96,-3.35,1.76,15.69,1.56,7383
Car,0.0,1,-1.78,682.46,163.67,778.87,231.12,1.78,1.89,4.37,3.4,1.56,21.42,-1.62,7383
Car,0.0,2,1.7,459.28,174.09,528.76,239.04,1.68,1.51,3.29,-3.25,1.73,20.46,1.54,7383
Car,0.88,3,-0.69,0.0,192.37,402.31,374.0,1.6,1.57,3.23,-2.7,1.74,3.68,-1.29,8
Car,0.0,1,2.04,334.85,178.94,624.5,372.04,1.57,1.5,3.68,-1.17,1.65,7.86,1.9,8
Car,0.34,3,-1.84,937.29,197.39,1241.0,374.0,1.39,1.44,3.08,3.81,1.64,6.15,-1.31,8
Car,0.0,1,-1.33,597.59,176.18,720.9,261.14,1.47,1.6,3.66,1.07,1.55,14.44,-1.25,8
Car,0.0,0,1.74,741.18,168.83,792.25,208.43,1.7,1.63,4.08,7.24,1.55,33.2,1.95,8
Car,0.0,0,-1.65,884.52,178.31,956.41,240.18,1.59,1.59,2.47,8.48,1.75,19.96,-1.25,8
Car,0.0,0,1.66,527.73,171.1,554.77,195.17,1.65,1.56,3.98,-4.92,1.55,51.84,1.57,2343
Car,0.99,0,-2.39,971.45,198.71,1241.0,374.0,1.45,1.61,3.34,2.9,1.59,2.53,-1.59,4370
Car,0.78,1,-1.02,0.0,220.98,226.83,374.0,1.34,1.69,3.6,-4.9,1.86,6.02,-1.68,4370
Car,0.0,0,-1.92,702.55,163.72,931.57,324.56,1.69,1.59,3.77,2.42,1.62,9.59,-1.68,4370
Car,0.0,1,1.93,118.25,196.69,357.72,325.39,1.47,1.74,4.41,-5.44,1.9,11.18,1.49,4370
Car,0.0,0,-1.73,610.72,184.24,687.11,239.8,1.49,1.71,3.58,1.04,1.85,21.65,-1.68,4370
Car,0.0,0,-1.44,399.51,190.63,461.13,232.12,1.39,1.81,3.46,-6.73,2.09,27.18,-1.69,4370
Car,0.0,1,-1.66,583.77,183.71,626.07,219.78,1.47,1.55,3.37,-0.3,1.96,31.77,-1.67,4370
Car,0.0,0,1.75,453.56,183.89,487.54,208.72,1.62,1.66,3.81,-9.65,2.4,50.05,1.56,4370
Car,0.0,1,-1.66,566.81,180.52,597.31,206.21,1.61,1.67,3.62,-1.9,2.13,47.57,-1.7,4370
Car,0.47,0,2.07,0.0,148.49,332.07,374.0,1.74,1.65,4.18,-4.15,1.62,6.6,1.53,3681
Car,0.0,0,1.98,367.62,169.83,519.38,271.36,1.64,1.45,3.48,-2.99,1.61,13.47,1.77,3681
Car,0.02,0,-1.92,816.72,171.0,1157.26,374.0,1.61,1.68,4.04,3.47,1.62,7.66,-1.51,3681
Car,0.0,1,-1.68,773.29,180.34,898.38,282.54,1.52,1.58,4.28,3.85,1.67,13.05,-1.4,3681
Car,0.0,0,1.93,609.11,175.07,697.93,225.52,1.54,1.64,4.08,1.52,1.63,24.25,1.99,3681
Car,0.0,0,1.88,501.87,178.19,542.47,200.03,1.45,1.59,4.28,-6.11,1.83,50.43,1.76,813
Car,0.0,0,-1.57,715.81,176.69,739.49,197.66,1.43,1.59,4.21,8.42,1.72,51.84,-1.41,813
Car,0.0,0,2.08,171.58,188.22,262.14,230.61,1.67,1.87,3.69,-16.96,2.36,31.26,1.58,5055
Car,0.0,0,1.76,469.34,176.77,494.3,193.28,1.63,1.78,4.13,-13.15,2.05,74.18,1.58,5055
Car,0.0,1,-0.36,801.14,165.51,940.94,220.29,1.62,1.58,3.78,8.07,1.42,22.6,-0.02,660
Car,0.0,0,-1.65,643.42,167.3,673.44,192.27,1.47,1.55,3.67,2.95,1.17,44.84,-1.59,660
Car,0.0,0,-1.57,592.47,174.03,626.62,206.92,1.66,1.73,3.05,-0.05,1.75,38.4,-1.57,6841
Car,0.0,0,-1.58,562.96,180.18,620.93,227.38,1.36,1.69,3.38,-0.64,1.61,22.86,-1.61,1368
Car,0.08,0,-1.29,180.66,192.99,458.56,374.0,1.46,1.59,3.65,-2.72,1.71,7.53,-1.62,1368
Car,0.0,2,-1.34,358.11,191.62,500.6,290.53,1.4,1.6,3.35,-2.98,1.75,12.36,-1.57,1368
Car,0.0,2,1.09,221.49,189.92,380.7,269.8,1.37,1.52,3.3,-6.19,1.72,14.24,0.68,1368
Car,0.0,2,0.96,362.96,182.1,464.78,226.01,1.4,1.52,3.76,-6.89,1.74,25.05,0.69,1368
Car,0.0,0,-1.46,523.28,179.17,562.81,207.58,1.3,1.55,3.51,-3.26,1.62,35.29,-1.56,1368
Car,0.0,2,0.79,460.98,175.44,526.97,201.21,1.57,1.67,4.2,-7.45,1.77,46.03,0.63,1368
Car,0.99,3,-2.27,899.15,229.55,1241.0,374.0,1.32,1.7,4.04,2.61,1.67,2.6,-1.54,1368
Car,0.0,0,-1.89,747.44,180.54,976.11,344.4,1.56,1.48,3.36,2.7,1.66,8.62,-1.59,1368
Car,0.0,0,-1.69,640.04,179.11,694.15,219.57,1.38,1.55,3.6,2.01,1.62,26.71,-1.61,1368
Car,0.0,1,2.1,127.2,183.28,238.78,224.23,1.35,1.66,4.09,-15.52,1.75,26.42,1.57,1368
Car,0.0,2,-1.59,577.41,176.52,613.87,209.82,1.52,1.67,3.61,-0.76,1.71,35.06,-1.61,1368
Car,0.84,3,2.3,0.0,188.95,40.66,246.7,1.36,1.54,3.57,-15.34,1.76,16.64,1.56,1368
Car,0.0,0,-1.57,601.64,178.71,663.66,238.61,1.61,1.66,3.2,0.62,1.79,21.17,-1.54,2537
Car,0.68,1,-2.16,900.28,192.07,1241.0,374.0,1.43,1.5,3.38,3.48,1.6,5.12,-1.59,2537
Car,0.08,0,2.15,22.91,172.07,393.2,374.0,1.64,1.45,3.48,-3.64,1.65,7.19,1.69,5530
Car,1.0,0,-2.58,1059.77,179.72,1241.0,374.0,1.61,1.68,4.04,3.15,1.62,1.71,-1.58,5530
Car,0.16,0,-1.88,811.11,184.12,1162.64,374.0,1.52,1.58,4.28,3.16,1.66,7.16,-1.48,5530
Car,0.0,0,1.92,554.06,177.82,672.37,247.87,1.54,1.64,4.08,0.17,1.68,18.1,1.93,5530
Car,0.0,2,-1.55,799.1,177.76,913.83,280.28,1.46,1.57,3.58,4.13,1.56,12.24,-1.23,5530
